batch_size,confidence_std_kendall_results,confidence_std_spread_results,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,n_estimators,n_input,n_output,name,nbytes_results,rmse_results,train_rmse_results,train_time_results,verbose,alg
1024,0.0491431440753416,3.011326525475873,99.0,1.0,999.0,1,31,762,9,1,protein,186260736,2.6082810064365285,2.0300157367975302,192.01775451889264,0,rf
1024,0.0400674601129928,1.8749118099086637,50.0,1.0,999.0,1,22,596,9,1,protein,200145792,2.588739826550534,1.8081858601540628,171.94411394931376,0,rf
1024,0.0246457665485546,1.213855358310409,99.0,1.0,999.0,20,26,306,9,1,protein,35821824,2.8235569560371943,2.550553978092685,71.98029588535428,0,rf
1024,0.0593908564382034,1.4932373250252748,48.0,1.0,999.0,5,4,753,9,1,protein,365462592,2.557700263002291,1.642366207944516,209.85179808549583,0,rf
1024,0.0524732202225753,0.8667403418027295,11.0,1.0,999.0,2,20,153,9,1,protein,13235136,3.041111825665196,2.6667292858407654,32.79375543631613,0,rf
1024,0.0521106415280514,1.0816163020693508,99.0,1.0,999.0,19,12,249,9,1,protein,30713920,2.963798357605105,2.501315913274337,58.66250369139016,0,rf
1024,0.0137027337925671,0.6899283273845574,41.0,1.0,408.0,14,4,570,9,1,protein,29731200,2.9935311734821792,2.7031088646046117,124.68834166787563,0,rf
1024,0.0274150132533803,1.05782381263881,52.0,1.0,999.0,13,4,726,9,1,protein,131705600,2.7631085367529167,2.283204078370522,179.60263745300472,0,rf
1024,0.0541406813400788,1.9465075498888675,67.0,1.0,999.0,2,4,617,9,1,protein,804409536,2.415985523576168,1.0873507166219776,172.71522786095738,0,rf
1024,0.0416076228991814,1.7250591326318934,59.0,1.0,999.0,5,15,355,9,1,protein,125845184,2.510039930821645,1.8169705407029444,97.6272757742554,0,rf
1024,0.0468589688228794,1.8889325879381849,99.0,1.0,999.0,9,3,413,9,1,protein,109040832,2.5968626173036777,2.052170508246613,105.869216368068,0,rf
1024,0.0716714744324852,2.4354341671353352,94.0,1.0,999.0,3,2,141,9,1,protein,117727808,2.472337259096038,1.3097398477589903,41.69558347575367,0,rf
1024,0.0402852460970789,0.8722344005482098,71.0,1.0,691.0,24,5,340,9,1,protein,30050560,2.9606410160478536,2.6440395746643395,77.4816565476358,0,rf
1024,0.0397961069845771,2.1455853652192207,92.0,1.0,999.0,3,3,721,9,1,protein,602102720,2.418689093092976,1.3044566863497558,214.44533190876243,0,rf
1024,0.0100274173296484,0.791490107649067,71.0,1.0,751.0,2,6,672,9,1,protein,64555008,2.6943778682871304,2.286822217150402,160.9798367395997,0,rf
1024,0.0339897609911306,0.7347762040655168,12.0,1.0,404.0,24,8,281,9,1,protein,14513088,3.0448934245251738,2.858767315604886,62.137986736837775,0,rf
1024,0.04368573016363,1.7744374272902237,89.0,1.0,999.0,10,3,460,9,1,protein,109042432,2.6249604359648804,2.121548222809372,121.29058211343364,0,rf
1024,0.0242687708857976,1.284180391422867,76.0,1.0,999.0,14,6,195,9,1,protein,32771264,2.8071335076763786,2.325831461517506,48.302019303664565,0,rf
1024,0.0314002651971158,2.9904033268861414,99.0,1.0,999.0,3,8,516,9,1,protein,341669760,2.385405777905452,1.4052599897954932,151.39891260303557,0,rf
1024,-0.0021502037702938,0.6503885467004306,49.0,1.0,359.0,33,3,118,9,1,protein,5414784,3.061320777772061,2.8864614410135703,26.43419707007706,0,rf
1024,-0.0081563851141746,0.7360041620969213,45.0,1.0,437.0,3,18,118,9,1,protein,6592896,2.905940939089963,2.6268782073036534,26.333292135968804,0,rf
1024,0.0449997777090896,1.7708587606838826,41.0,1.0,999.0,10,5,638,9,1,protein,151204864,2.626800723205473,2.121779524286202,169.23958914307875,0,rf
1024,0.0221073029587035,0.8908212224779045,85.0,1.0,642.0,3,3,70,9,1,protein,5747840,2.8335034522431104,2.3788109300677758,16.357996126636863,0,rf
1024,0.0287159220956834,1.374682379654756,76.0,1.0,999.0,15,3,324,9,1,protein,50770176,2.7350825575964235,2.382981284333362,79.02372001297772,0,rf
1024,0.0563098492515231,1.572968367941827,71.0,1.0,999.0,17,4,44,9,1,protein,6082176,2.929795271991596,2.439711018916057,10.50570210069418,0,rf
1024,0.0416612959488673,2.6087481706410767,56.0,1.0,999.0,3,19,120,9,1,protein,39560960,2.568348689796542,1.8311391647600133,33.59779269807041,0,rf
1024,0.0165253684594827,0.7904714428025382,14.0,1.0,421.0,24,2,106,9,1,protein,5705344,3.0358827518462554,2.78352079805266,22.93747452646494,0,rf
1024,0.0108065863041534,1.152299305725384,99.0,1.0,999.0,22,26,170,9,1,protein,18070656,2.837715911851807,2.600040018683587,39.43249218538404,0,rf
1024,-0.0003690909491453,0.8269215381917476,99.0,1.0,664.0,4,20,613,9,1,protein,52060864,2.8441587020128463,2.3711574241797835,144.25266031362116,0,rf
1024,0.0660747122579422,2.2899940820423743,30.0,1.0,999.0,3,24,442,9,1,protein,119655040,2.679252320585608,1.951710519409738,121.482694696635,0,rf
1024,0.0517098218735305,3.631309814706881,94.0,1.0,999.0,1,5,60,9,1,protein,74545152,2.4242532238300365,1.04079323010398,17.277658162638545,0,rf
1024,0.0340042239964747,1.933278865984176,99.0,1.0,999.0,6,3,47,9,1,protein,18856000,2.5657926712718155,1.7820718771487885,12.788216814398766,0,rf
1024,0.0338321152157133,2.6295673373926864,99.0,1.0,999.0,2,36,256,9,1,protein,51118848,2.744185766216434,2.157263811142332,69.4226497001946,0,rf
1024,0.012611519724795,0.7974831582553834,99.0,1.0,999.0,34,14,334,9,1,protein,22784512,3.09465932856507,2.821393895591115,72.87677245028317,0,rf
1024,0.0468967657564576,0.9092247966074428,11.0,1.0,999.0,9,24,238,9,1,protein,18969088,3.086250556838369,2.742813870192451,50.48225114680827,0,rf
1024,0.0543804573806815,1.2825228620180351,99.0,1.0,999.0,11,23,278,9,1,protein,57821056,2.735647676144867,2.188495209401443,70.11838709376752,0,rf
1024,0.0004922045369641,0.7280976839132746,99.0,1.0,354.0,2,5,704,9,1,protein,31854592,3.0560295775752118,2.749947585825894,137.5093207973987,0,rf
1024,0.0597211104444054,2.9737828306842204,72.0,1.0,999.0,1,11,122,9,1,protein,75730176,2.574129857343908,1.383824070148403,37.57412769086659,0,rf
1024,0.0427515626675042,1.3589489333169424,76.0,1.0,999.0,8,5,439,9,1,protein,130871360,2.6507753855337355,1.9697324687650104,108.02197059243916,0,rf
1024,0.0320507474149588,5.246554390368775,99.0,1.0,999.0,2,7,10,9,1,protein,8154112,2.462971256935212,1.3449486817713006,3.032274212688208,0,rf
1024,0.0209957647245211,1.0571110631025544,99.0,1.0,999.0,18,3,461,9,1,protein,60036288,2.880039556863799,2.4747217161025543,109.74457581713796,0,rf
1024,0.0408160638110126,2.7118239663094563,97.0,1.0,999.0,3,6,89,9,1,protein,74289344,2.4239798914104917,1.314285993242447,26.38505776040256,0,rf
1024,0.0651315367183119,1.71370265741513,54.0,1.0,999.0,7,4,256,9,1,protein,87584768,2.6426169380132185,1.8764055637690824,68.39281203225255,0,rf
1024,0.0429336105486454,1.8493041964874133,79.0,1.0,999.0,8,4,126,9,1,protein,37559296,2.570164538729687,1.9773202066655533,29.95600093621761,0,rf
1024,0.0408000126865953,1.3083575282382915,99.0,1.0,999.0,9,3,597,9,1,protein,157668672,2.68158975169398,2.0479488250365097,139.69427081383765,0,rf
1024,0.0431683840339427,1.5196508695640452,99.0,1.0,999.0,8,11,446,9,1,protein,132941440,2.6249222008099538,1.9666642704299728,117.30043314956129,0,rf
1024,0.0644364634498647,2.462661083549888,99.0,1.0,999.0,1,7,284,9,1,protein,261579392,2.4527530090719765,1.1545671984364774,88.96384394913912,0,rf
1024,0.0155562336125648,0.850305511867152,23.0,1.0,768.0,9,13,515,9,1,protein,50593600,2.809075088162042,2.333650524459448,109.63478615134954,0,rf
1024,0.0169797143454767,1.3083455588253123,64.0,1.0,999.0,18,20,736,9,1,protein,95917184,2.775729719602651,2.483972037046293,176.58961793594062,0,rf
1024,0.0454637421905543,1.520096515900197,50.0,1.0,999.0,6,3,333,9,1,protein,133589184,2.5843847422891164,1.773056981563032,81.93446888588369,0,rf
1024,0.0761251632729209,2.28445875128534,99.0,1.0,999.0,2,6,777,9,1,protein,720527168,2.4479561743549607,1.1951394989129376,237.37485652044413,0,rf
1024,0.061318247011734,1.6342006012942678,16.0,1.0,999.0,6,12,360,9,1,protein,103469440,2.569000874973748,1.9507162973936816,95.11149459704755,0,rf
1024,0.0530823248863361,2.310622686202912,99.0,1.0,999.0,2,6,190,9,1,protein,176120064,2.4435925527498785,1.2017521280438304,52.38590422831476,0,rf
1024,0.0466086221627154,1.5460856459618235,99.0,1.0,999.0,4,4,652,9,1,protein,400121984,2.486758558263416,1.4910484666455517,186.43774053826928,0,rf
1024,0.0565437918521108,2.400521870831993,58.0,1.0,999.0,1,7,229,9,1,protein,211003072,2.446490819856868,1.1570314000141788,66.56586530059576,0,rf
1024,0.0518079168388593,1.0402700274447207,67.0,1.0,999.0,14,10,333,9,1,protein,56010304,2.8004058285321363,2.326997760934321,81.5649558249861,0,rf
1024,-0.0174144896564691,0.800224972863972,99.0,1.0,202.0,2,12,80,9,1,protein,2063360,3.179253142240154,3.0841840119841666,16.048428682610393,0,rf
1024,0.0410145303770395,1.537582200056195,25.0,1.0,999.0,3,2,793,9,1,protein,638530880,2.4385037188470653,1.31168370120908,233.8933144193143,0,rf
1024,-0.001298977912133,0.9702328622273638,39.0,1.0,149.0,2,10,87,9,1,protein,1653696,3.327443929433574,3.2223867786055167,15.043340641073884,0,rf
1024,0.0591978034279226,1.876067884852611,99.0,1.0,999.0,3,10,159,9,1,protein,88119744,2.519406135220847,1.496754769229025,46.12575220502913,0,rf
1024,0.0248651363146118,2.901867115568296,54.0,1.0,999.0,2,25,256,9,1,protein,71227520,2.5598494385620816,1.9434974165236547,71.4607379026711,0,rf
1024,0.0318642966971315,1.816901610403927,81.0,1.0,999.0,11,2,171,9,1,protein,36747712,2.649422215788018,2.191922087260745,43.64710006117821,0,rf
1024,0.0391064265382827,10.011498466187396,78.0,1.0,999.0,2,3,13,9,1,protein,16971456,2.388813540151492,1.1606048842791998,3.949387321714312,0,rf
1024,0.0710445878983114,2.4260072593299906,49.0,1.0,999.0,1,23,516,9,1,protein,166888448,2.6494087248981377,1.8353909229538468,148.15270958840847,0,rf
1024,-0.002398425077322,0.7385588351290919,56.0,1.0,428.0,5,10,386,9,1,protein,21121920,2.966552377088676,2.6336373194490994,85.22419676743448,0,rf
1024,0.0567957768606097,1.5660635946924848,68.0,1.0,999.0,10,15,162,9,1,protein,38407296,2.7859068145515167,2.1085456974252037,41.52546807192266,0,rf
1024,0.0470981102038468,3.095353867507636,99.0,1.0,999.0,3,2,67,9,1,protein,55936576,2.3714401195869863,1.3221044457657471,20.34360375860706,0,rf
1024,0.0341184793225154,1.6981461550005112,85.0,1.0,999.0,8,14,470,9,1,protein,140115456,2.6068346406823566,1.969749441258904,124.01866696216166,0,rf
1024,0.0524774752653057,2.775946267611284,62.0,1.0,999.0,2,4,557,9,1,protein,726123328,2.3284339627342856,1.090476941597721,173.5253888051957,0,rf
1024,0.0499147646934942,2.331367233975975,99.0,1.0,999.0,5,3,414,9,1,protein,201004672,2.456105748472477,1.6515666985192567,104.16720740916207,0,rf
1024,0.0157177590228373,0.8324467365198364,66.0,1.0,704.0,6,7,611,9,1,protein,55019328,2.735842187131253,2.349516924311435,129.44090325012803,0,rf
1024,0.0511098428496946,2.7506520433131083,99.0,1.0,999.0,2,3,175,9,1,protein,228063808,2.3807136186198257,1.0880681332405977,54.63005715981126,0,rf
1024,0.0615556875730858,1.321848030314534,70.0,1.0,999.0,10,3,261,9,1,protein,61900736,2.7412661991766405,2.114247242701888,66.53436008095741,0,rf
1024,0.0554825405110939,1.4051591513501978,99.0,1.0,999.0,7,3,580,9,1,protein,198385024,2.6275726198815748,1.8748212704928076,155.4829730000347,0,rf
1024,0.0623867841490581,2.62821679620719,19.0,1.0,999.0,2,6,558,9,1,protein,375375232,2.3792421349559,1.343572399463051,145.41388009302318,0,rf
1024,0.0447899482181889,1.723074755866469,71.0,1.0,999.0,10,11,676,9,1,protein,160164864,2.6247942160985267,2.1212603308482474,156.12629123963416,0,rf
1024,0.0362516405739834,1.1838506323700413,99.0,1.0,999.0,24,4,139,9,1,protein,13525824,2.948889288285091,2.6433034540223264,31.750275880098343,0,rf
1024,0.0154479498648047,1.380276180172192,80.0,1.0,999.0,17,10,465,9,1,protein,64195008,2.7572879941432364,2.448421259989739,111.44228427112104,0,rf
1024,0.0282518783759676,0.7263262400531765,75.0,1.0,999.0,35,4,536,9,1,protein,35491328,3.1061247807569927,2.84223129755884,104.894712055102,0,rf
1024,0.0254078156567059,1.2569619510637886,30.0,1.0,999.0,9,18,693,9,1,protein,182995648,2.682747529486821,2.044751144103416,180.06811218336225,0,rf
1024,0.0230029195969287,2.9395905369799373,68.0,1.0,999.0,4,21,184,9,1,protein,52650752,2.5399840530836277,1.9276185678755124,50.47769282013178,0,rf
1024,0.0293314657170605,0.625144522927748,41.0,1.0,999.0,37,27,648,9,1,protein,40585472,3.0887484562879908,2.8696033947360085,139.4801931940019,0,rf
1024,0.0173732788885343,0.8179680101262539,83.0,1.0,672.0,3,37,227,9,1,protein,19511104,2.836916659826809,2.408399306540136,54.108188550919294,0,rf
1024,0.0321637263619541,0.8889458639117687,26.0,1.0,718.0,20,9,388,9,1,protein,35633920,2.844567569991897,2.567810977534874,90.02445858391002,0,rf
1024,0.0185421040312632,1.0247935011852407,81.0,1.0,999.0,21,14,324,9,1,protein,36086784,2.931167521275165,2.562617166937885,75.5306684076786,0,rf
1024,0.0465211835384029,1.690425959078964,5.0,1.0,999.0,11,9,195,9,1,protein,774080,4.0751016015289485,4.066809030249285,22.55551035515964,0,rf
1024,0.0203187642438173,0.8960190548316318,55.0,1.0,949.0,6,8,757,9,1,protein,91905856,2.734950472618681,2.1661322574394988,172.60244444571435,0,rf
1024,0.042478517325827,0.7582963476592565,40.0,1.0,999.0,29,2,545,9,1,protein,43734208,3.018302042303224,2.742828614352954,121.24261149019004,0,rf
1024,0.0333631418459819,0.9644421841458546,94.0,1.0,999.0,20,5,361,9,1,protein,42272704,2.9148458414873004,2.537890077602702,76.18168248794973,0,rf
1024,0.0260358858261573,1.69006808082207,99.0,1.0,999.0,16,12,59,9,1,protein,8668224,2.7578995005104305,2.424471974016643,14.198326218873262,0,rf
1024,0.0397019533416084,1.1385400321450878,21.0,1.0,999.0,11,7,739,9,1,protein,156157120,2.7375712354346167,2.1826816445552617,168.43817047588527,0,rf
1024,0.0319207250999883,0.9185302590570844,99.0,1.0,999.0,28,3,309,9,1,protein,25682368,2.9458182368061405,2.7256860788704014,63.40785580780357,0,rf
1024,0.0592345759642054,22042.32802728982,99.0,1.0,999.0,1,4,73,9,1,protein,111032256,2.31405389269354,0.9781085565574996,23.712348817382008,0,rf
1024,0.0457808913852684,2.251988758553692,99.0,1.0,999.0,8,6,57,9,1,protein,16979136,2.568797110948281,1.984549920247226,15.549834788311273,0,rf
1024,-0.0082751828286553,0.8087512684451876,12.0,1.0,162.0,2,25,793,9,1,protein,16392896,3.336732390934206,3.181074360717114,152.1719709839672,0,rf
1024,0.0115171141513197,0.9393977602830624,42.0,1.0,999.0,31,3,597,9,1,protein,44741184,2.956863018178203,2.784729347683012,131.71640650369227,0,rf
1024,0.0479824518038717,1.9283326443895707,57.0,1.0,999.0,3,31,477,9,1,protein,103589696,2.690769829634337,2.0966857779658103,128.54705899767578,0,rf
1024,0.0598049775471975,1.1997158677995374,43.0,1.0,999.0,13,3,376,9,1,protein,68165120,2.8114516684120137,2.279281728917077,92.60939635522664,0,rf
1024,0.0329152936472473,0.9133090477672616,46.0,1.0,999.0,29,4,473,9,1,protein,37951296,2.961829157791001,2.745406314587756,94.89573538303377,0,rf
1024,0.0354404061911776,3.640738847278433,84.0,1.0,999.0,7,7,12,9,1,protein,4102400,2.5628156382242477,1.9216625794353,3.2663862947374582,0,rf
1024,0.0621817604372282,1.6489296729597154,17.0,1.0,999.0,2,11,306,9,1,protein,112364544,2.5682521070509585,1.6816916677560851,75.44421181827784,0,rf
1024,0.0503047795796604,2.8238559701357606,81.0,1.0,999.0,2,25,611,9,1,protein,170079808,2.5635215071442072,1.9411257124024055,176.84023299021646,0,rf
1024,0.0270751747697392,2.8326377304263675,99.0,1.0,999.0,3,16,472,9,1,protein,179209344,2.4776608740052235,1.7374060855247884,133.5801815316081,0,rf
1024,0.0634760536953868,1.49247979001434,99.0,1.0,999.0,8,3,546,9,1,protein,162759808,2.670175192625612,1.9644463711704407,143.9656745325774,0,rf
1024,-0.0002043957131779,0.7023759312214479,16.0,1.0,424.0,4,5,692,9,1,protein,37511936,2.936926597728879,2.6423810911293506,152.69798506237566,0,rf
1024,0.0228226868484705,0.8069014419556002,47.0,1.0,999.0,31,26,328,9,1,protein,24559744,3.009117478579084,2.7846416279626136,72.69019211642444,0,rf
1024,0.0544780504313132,1.2600750729880277,87.0,1.0,999.0,11,6,509,9,1,protein,109504704,2.734898310185565,2.175427638277426,128.62149735353887,0,rf
1024,0.0550081785068042,2.824456134537015,99.0,1.0,999.0,2,5,135,9,1,protein,145891904,2.335892492437164,1.1510716076012228,41.7786910366267,0,rf
1024,0.0096511902892562,0.7864247496504525,71.0,1.0,658.0,2,18,146,9,1,protein,12287360,2.7800172071288505,2.375850703422546,34.487584955990314,0,rf
1024,0.0382567959022364,1.0740062785909317,99.0,1.0,999.0,18,11,673,9,1,protein,87757888,2.8007565940840475,2.481911480500293,144.43228267971426,0,rf
1024,0.0415766620504656,1.5404387067681211,48.0,1.0,999.0,12,13,205,9,1,protein,40348096,2.681971291901878,2.237033166543993,46.26917877886444,0,rf
1024,0.0423441924762367,1.8905526423196477,85.0,1.0,999.0,5,5,756,9,1,protein,366784256,2.503032279457232,1.6459318314383953,210.83641783706844,0,rf
1024,0.0526920709315357,2.509242192261779,99.0,1.0,999.0,1,11,144,9,1,protein,89356288,2.4827112511180296,1.3867811135230244,43.77492831647396,0,rf
1024,0.0299321519250027,0.9502300616152536,98.0,1.0,999.0,13,14,720,9,1,protein,130560768,2.7648118851508783,2.280879244840861,178.22106800228357,0,rf
1024,0.0476854244947999,1.829571951829616,99.0,1.0,999.0,2,23,703,9,1,protein,210541248,2.613206519752203,1.8863865780780016,197.5169567447156,0,rf
1024,0.0685684480184041,1.8445898535068284,37.0,1.0,999.0,5,5,728,9,1,protein,353249024,2.564779405384233,1.643863890070766,202.5756855234504,0,rf
1024,0.0246723510247615,1.2273510874367746,99.0,1.0,999.0,22,12,122,9,1,protein,12949632,2.858969885913239,2.6097707470751463,28.28136457130313,0,rf
1024,0.0635389306958907,2.619833412194803,81.0,1.0,999.0,2,28,484,9,1,protein,121788288,2.754654115982879,1.995021687166792,134.3635553624481,0,rf
1024,0.0589911948191756,1.9891007117801167,99.0,1.0,999.0,5,2,269,9,1,protein,130531520,2.6272909101908963,1.639805504180207,75.19772356562316,0,rf
1024,0.060905403595323,1.1486523602622398,99.0,1.0,999.0,13,3,636,9,1,protein,115378048,2.810252094188995,2.279493260912228,157.5425960663706,0,rf
1024,-0.0040740548691824,0.7977564662059968,30.0,1.0,593.0,11,8,645,9,1,protein,48916800,2.90178675972222,2.4896254049920774,147.91537776216865,0,rf
1024,0.058497428520485,2.357019679770721,38.0,1.0,999.0,2,27,287,9,1,protein,74498112,2.678003670567793,1.9824693378560665,79.72046030312777,0,rf
1024,0.0644060004188863,1.96041467773874,99.0,1.0,999.0,6,30,481,9,1,protein,94238400,2.755313726898353,2.162087057445885,124.99481360055506,0,rf
1024,0.0440451157373598,0.8408830149482099,99.0,1.0,887.0,11,5,558,9,1,protein,63317376,2.8270437732276816,2.3050147404721355,133.272546261549,0,rf
1024,-0.0070405328755708,0.6722656020766048,99.0,1.0,319.0,14,23,380,9,1,protein,15491840,3.066680526738824,2.826277904230042,80.41601352579892,0,rf
1024,0.0346396248395762,0.7737965883533422,92.0,1.0,743.0,27,6,739,9,1,protein,63694528,2.980180906119537,2.7027040101555806,166.82131048478186,0,rf
1024,0.0359974440684885,1.1442225614000163,69.0,1.0,999.0,24,4,214,9,1,protein,20814208,2.894542988273332,2.644464131308425,46.8898631776683,0,rf
1024,0.014927990001111,1.296850346806916,99.0,1.0,999.0,16,2,723,9,1,protein,106124224,2.741514073461741,2.413901880828263,175.36075656302273,0,rf
1024,0.0353703890991398,2.533388418861784,99.0,1.0,999.0,1,22,41,9,1,protein,13724608,2.600189473696199,1.821112578132587,11.848263200372458,0,rf
1024,0.0493880634211061,2.8127775270830035,81.0,1.0,999.0,9,6,12,9,1,protein,3172864,2.7335754449640426,2.0746395650961915,3.102730233222246,0,rf
1024,0.0581578691583435,1.7535315436510148,58.0,1.0,999.0,5,28,466,9,1,protein,100400768,2.7106564402156508,2.104080409584783,123.43488694168629,0,rf
1024,0.0472074173206373,3.5527782122008937,42.0,1.0,999.0,2,36,268,9,1,protein,53446016,2.6560565601808377,2.1570648591463,73.76501400070265,0,rf
1024,0.0694338662827042,2.6044729402647637,65.0,1.0,999.0,1,3,461,9,1,protein,916854336,2.4038318828116587,0.9071131074768126,151.9555578790605,0,rf
1024,0.0446089531195938,0.8187068681568586,48.0,1.0,999.0,24,2,467,9,1,protein,45435200,2.9547318862028864,2.638321030227575,106.80675592832269,0,rf
1024,0.0106729303443227,1.0436069298879846,76.0,1.0,103.0,34,15,374,9,1,protein,4906880,3.474380523904804,3.4115662878836823,66.14527318906039,0,rf
1024,0.0425324930967142,1.633940137272468,88.0,1.0,999.0,1,14,685,9,1,protein,344135744,2.503674566688445,1.5261182286311608,205.0272442214191,0,rf
1024,0.0455039236048335,1.4467452258904885,5.0,1.0,999.0,10,3,194,9,1,protein,769152,4.060219533448468,4.058898262898733,23.656570786144584,0,rf
1024,0.0357246594913005,1.0129622639117268,99.0,1.0,999.0,15,15,547,9,1,protein,85763648,2.8289541298945835,2.370723933434708,120.07333307527006,0,rf
1024,0.0398820068004084,1.9466012591855937,25.0,1.0,999.0,10,4,56,9,1,protein,13245184,2.6830743095087595,2.1235208646922654,14.405217085033655,0,rf
1024,0.0259292146070751,0.9272164232053856,57.0,1.0,999.0,28,4,616,9,1,protein,51235328,2.969402269814064,2.7224632870781864,138.2848061695695,0,rf
1024,0.0309905347119175,2.9450179488761936,48.0,1.0,999.0,2,13,519,9,1,protein,253245120,2.4270520040854797,1.5587527056158046,152.8076865784824,0,rf
1024,0.0121287889131477,1.1627300822488702,99.0,1.0,94.0,36,25,84,9,1,protein,1005312,3.5708050111286496,3.4557130982069038,13.522791719064116,0,rf
1024,0.0370460142558261,1.0533539785845871,99.0,1.0,999.0,23,10,337,9,1,protein,34230848,2.88250033310996,2.620427134747348,69.9132610433735,0,rf
1024,0.0381447909037641,1.2491689841867182,30.0,1.0,999.0,19,6,286,9,1,protein,35276672,2.818323376311816,2.513577071444555,68.79536543926224,0,rf
1024,0.0315896311600396,0.8899680828034146,90.0,1.0,867.0,5,11,119,9,1,protein,13198528,2.8382933527287046,2.1954700016260857,28.625696901232004,0,rf
1024,-0.0043462503358852,0.7401359221042578,99.0,1.0,189.0,8,4,707,9,1,protein,17058496,3.33040000922172,3.0879765534348413,139.98067277297378,0,rf
1024,0.0405118093973095,1.9057984896067688,63.0,1.0,999.0,6,3,157,9,1,protein,63019200,2.495876055371252,1.7848106498462162,42.95101832784712,0,rf
1024,0.0532567711841164,2.697882280401996,99.0,1.0,999.0,2,3,538,9,1,protein,701688064,2.329879561795917,1.0909638773745816,167.8737803492695,0,rf
1024,0.0256175231602054,1.02832525814418,17.0,1.0,999.0,37,24,61,9,1,protein,3773120,3.053755206343741,2.879777379201961,13.421689985785632,0,rf
1024,0.0067727915471758,0.7509695188014545,99.0,1.0,548.0,2,14,470,9,1,protein,32937600,2.8792499499231723,2.4786511047578603,107.63040339574218,0,rf
1024,0.0368031540770017,1.40256863140493,86.0,1.0,999.0,13,2,145,9,1,protein,26283328,2.756686886443929,2.282110128149542,35.79781997203827,0,rf
1024,0.0332729422933789,0.7174176722243962,67.0,1.0,999.0,37,8,466,9,1,protein,29174784,3.0967735772274447,2.8685006155377386,100.16812488622963,0,rf
1024,0.0009275755608505,0.7185150479304895,27.0,1.0,567.0,4,12,769,9,1,protein,55761728,2.780200759258327,2.476592835940304,177.3293521180749,0,rf
1024,0.0333279360726916,2.650921780653073,21.0,1.0,999.0,4,2,604,9,1,protein,333637888,2.411907467923357,1.5266506891051068,170.9679945744574,0,rf
1024,0.0554671316419262,1.7955068495173192,97.0,1.0,999.0,1,12,667,9,1,protein,383370048,2.491704949596994,1.4319899550140742,201.7752235662192,0,rf
1024,0.0444917460734468,2.263233251544253,99.0,1.0,999.0,8,5,201,9,1,protein,59942208,2.5731284425702894,1.9739184608599123,47.75153193389997,0,rf
1024,0.0039060972421262,0.8110219190463118,66.0,1.0,515.0,5,40,289,9,1,protein,19032384,2.8770498002219607,2.560202813777074,66.1365434024483,0,rf
1024,0.0291757697717182,1.2442229069585942,61.0,1.0,999.0,9,3,483,9,1,protein,127498176,2.667440700677599,2.0475184823035533,125.1588210966438,0,rf
1024,0.0448997377854061,2.6977012454898017,85.0,1.0,999.0,2,17,398,9,1,protein,154994432,2.533539513944857,1.7118092689459032,115.0037760604173,0,rf
1024,-0.0116758491401889,0.7815269803065797,85.0,1.0,580.0,7,7,756,9,1,protein,56077056,2.7790969081479218,2.4678389287535,173.4749919380993,0,rf
1024,0.054345396467721,1.632751327948794,35.0,1.0,999.0,10,24,111,9,1,protein,22900672,2.8152409997177066,2.167458624121356,28.230787221342325,0,rf
1024,0.0074568862297574,0.7951238233268753,89.0,1.0,179.0,6,6,690,9,1,protein,15765120,3.371881085225977,3.112023075855392,135.91500735655427,0,rf
1024,0.0492453297704855,1.4765345173059994,5.0,1.0,999.0,1,8,570,9,1,protein,2277504,4.188804880270443,4.039567072722086,66.02299734763801,0,rf
1024,0.0414486108445636,2.46809980848976,29.0,1.0,999.0,8,3,32,9,1,protein,9543424,2.58347590967783,1.987262430224559,8.543558912817389,0,rf
1024,0.0410291910217246,1.5409978737147192,46.0,1.0,999.0,8,3,331,9,1,protein,98679744,2.628479222491152,1.9689142120280112,87.00125243142247,0,rf
1024,-0.0116157590573333,0.9364249200401203,92.0,1.0,158.0,2,17,506,9,1,protein,10200960,3.328688460454603,3.1918572381570605,97.5289332512766,0,rf
1024,0.0558662526072786,4.924349075160635,28.0,1.0,999.0,1,5,217,9,1,protein,259395136,2.36707409741851,1.0325932514103513,69.1428338419646,0,rf
1024,0.0448589437472405,2.707150664900268,69.0,1.0,999.0,2,2,162,9,1,protein,211177088,2.397277129435479,1.0904958035134968,50.24456454068422,0,rf
1024,0.0372463249768756,1.8195179766221048,94.0,1.0,999.0,3,9,194,9,1,protein,116952448,2.4827321336748294,1.457718246815337,56.39205639064312,0,rf
1024,0.0525634860944285,2.2524437005560234,99.0,1.0,999.0,2,2,730,9,1,protein,951933824,2.32365833923218,1.0904981004388086,227.1574034485966,0,rf
1024,0.0519587499229532,2.735456843522032,20.0,1.0,999.0,3,22,254,9,1,protein,66977920,2.5552335616449677,1.9434957241367568,68.42666489491239,0,rf
1024,0.0688278999680432,2.2558057790610606,24.0,1.0,999.0,3,10,276,9,1,protein,147256704,2.5260593366623745,1.5082945191601789,79.49453310668468,0,rf
1024,-0.009432748435898,0.6958599164385619,99.0,1.0,280.0,1,27,385,9,1,protein,13773760,3.071754848524727,2.8876578806146678,73.12302217911929,0,rf
1024,0.0424233417357065,1.638542149223413,99.0,1.0,999.0,7,12,528,9,1,protein,180585728,2.5947133843566883,1.875051739491947,141.3175859078765,0,rf
