batch_size,boosting,confidence_quantile_kendall_results,confidence_quantile_spread_results,feature_fraction,lambda_l2,learning_rate,max_depth,min_data_in_leaf,n_estimators,n_input,n_output,name,nbytes_results,num_leaves,rmse_results,subsample,train_rmse_results,train_time_results,verbose,alg
1024,gbdt,0.1621501489588213,0.0112381070540277,1.0,0.3329287300550247,0.0067922716329859,39,23,298,9,1,protein,641296,23,3.95322885298649,0.7090819228331887,3.939855118296695,20.18307955935597,0,lgbm
1024,gbdt,0.1016224071886806,1.8665278101476024,1.0,1.7251602699177615,0.1407818658088863,30,35,531,9,1,protein,2722968,54,2.50250204316296,0.9779905700393452,1.5533341320200618,67.85239235963672,0,lgbm
1024,gbdt,0.0902475819878331,1.6424474673545817,1.0,1.290622270397347,0.0922331654335036,-1,35,652,9,1,protein,5283808,85,2.3632179208709565,0.8538691334502432,1.3741506786497908,129.60374190472066,0,lgbm
1024,gbdt,0.1067351116321422,0.2711455923476369,1.0,0.6665466546625878,0.0726350871077918,54,44,342,9,1,protein,801648,25,2.818343915137284,0.7288439995323008,2.6160470205886197,22.859746125526726,0,lgbm
1024,gbdt,0.112329834827043,0.2518966417683239,1.0,0.1554548499891519,0.042299066081107,-1,2,548,9,1,protein,4177952,80,2.5491015603596208,0.96138606060121,1.9102173526709176,114.22045473661274,0,lgbm
1024,dart,0.2172997870065797,3.6924209399477297,1.0,0.2058527882459413,0.0284079009288018,21,40,333,9,1,protein,1419912,45,3.4151125150009336,0.9891544680801168,3.3891955413360546,57.24966517556459,0,lgbm
1024,gbdt,0.1004951828691156,0.2667623431924674,1.0,0.5265648805351288,0.0492949368662292,86,24,661,9,1,protein,1168648,19,2.8462416213323096,0.9001678045137469,2.6476614944741117,33.675113392062485,0,lgbm
1024,gbdt,0.1059696197869734,1.203648971787044,1.0,0.8056384611541205,0.1233489589071152,90,23,393,9,1,protein,1977576,53,2.469340524871172,0.7550278364089018,1.775506710773635,49.92672724742442,0,lgbm
1024,gbdt,0.1100000787397288,0.8437502382197538,1.0,1.601657639640054,0.092026983139919,-1,22,345,9,1,protein,1371720,42,2.5841757082377423,0.8424343467483976,2.1673934777600405,36.10611533559859,0,lgbm
1024,gbdt,0.08597397748483,3.054810210112737,1.0,1.2951530743861384,0.1003275810257988,17,35,649,9,1,protein,5632840,93,2.347950768622623,0.9439419272794838,1.2968803283508077,136.9074584748596,0,lgbm
1024,gbdt,0.131925181391042,0.0539922438937219,1.0,0.0825063799200476,0.0113892483715531,53,31,469,9,1,protein,4025896,90,2.844250417329531,0.9559019485143572,2.6535268749444567,114.3190839998424,0,lgbm
1024,dart,0.1669663561267918,1.115881413412732,1.0,0.4780637916427426,0.0215525705860255,7,19,775,9,1,protein,6557464,89,3.0586232192378344,0.7085503203798357,2.9143317702590434,244.5094705056399,0,lgbm
1024,dart,0.2069004386508196,0.7684847438160084,1.0,1.7481693467548216,0.0428563822935182,41,49,237,9,1,protein,828552,37,3.425507458360344,0.9383555592545388,3.404039685746287,39.08747228235006,0,lgbm
1024,dart,0.1671289261223766,0.2901974878257231,1.0,0.3869038946458263,0.0504749813976336,58,11,492,9,1,protein,4365024,93,2.697436923103103,0.8605441882804198,2.389202045986318,178.46742264647037,0,lgbm
1024,gbdt,0.1155579391505724,0.1018111372161689,1.0,0.4741237929912472,0.0331840729555762,34,34,278,9,1,protein,1692464,64,2.7745898414929115,0.9726922142401035,2.572298180288012,50.37615097966045,0,lgbm
1024,gbdt,0.0899886042959558,2.812470387162269,1.0,0.5070201346419008,0.1558972722303844,46,26,714,9,1,protein,3798480,56,2.378134525102736,0.9260632805916054,1.2129961739403965,103.82960752211513,0,lgbm
1024,dart,0.2055009899171518,2.28735020814199,1.0,1.12140414121365,0.0155884081428506,50,15,574,9,1,protein,2337328,43,3.4389842390035192,0.8705774019383021,3.413302563951675,135.52236303314567,0,lgbm
1024,dart,0.1786045057920478,7.149645477506468,1.0,0.3817976024432978,0.075393844930651,38,20,199,9,1,protein,485560,26,3.365866520104463,0.8508208043492956,3.3459019760154507,23.960825850255787,0,lgbm
1024,gbdt,0.0874505859882808,0.715226569504567,1.0,1.2097580567131083,0.0854137052204382,6,49,659,9,1,protein,1958360,62,2.625367948594736,0.8106614355650696,2.2148172044391248,49.40419829078019,0,lgbm
1024,gbdt,0.0907180423751757,1.263735139059368,1.0,0.0187951128766481,0.1071937166290458,57,32,650,9,1,protein,4581200,74,2.388795465636927,0.9432073889900788,1.348590171502988,115.59811675362288,0,lgbm
1024,gbdt,0.1515265314365256,0.0352770800341194,1.0,1.773832139546642,0.0136248117439523,53,4,345,9,1,protein,2829000,86,2.924539644999048,0.9030390328087712,2.757035228881981,80.71098961029202,0,lgbm
1024,gbdt,0.1659504933329757,0.0055123621241114,1.0,0.3064163677712517,0.0084067617466721,22,25,119,9,1,protein,404600,36,4.295843754689632,0.7598994095060421,4.312729399832432,12.663905056193473,0,lgbm
1024,gbdt,0.0967087918479522,29.364390827017868,1.0,0.5890121864747551,0.1971970088736516,32,33,543,9,1,protein,4139832,80,2.409929456587934,0.7702553934047329,1.0372753121085223,103.19626309536396,0,lgbm
1024,dart,0.164320238193267,0.0183551709433787,1.0,1.7589925188523745,0.132371172889206,7,30,26,9,1,protein,80912,33,3.56686344896707,0.9937122867372616,3.5649548890382974,2.4085293589159846,0,lgbm
1024,gbdt,0.1471001143853103,0.0334161533626619,1.0,0.7356263817394064,0.0112200857432554,92,25,374,9,1,protein,2241008,63,3.0656363622815377,0.9833961964342206,2.973578565377975,64.77518360875547,0,lgbm
1024,gbdt,0.1681956564633691,0.0023092840889623,1.0,0.3313042428481421,0.0051788247797506,52,7,72,9,1,protein,597312,87,4.78477131960683,0.8395828122385864,4.794005768699073,17.34154421556741,0,lgbm
1024,gbdt,0.1720334674792056,0.0154003138369372,1.0,0.6732981298972363,0.0062120664477802,-1,4,427,9,1,protein,1861720,46,3.4667755566866703,0.7846318642373558,3.448673932302603,56.23225521296263,0,lgbm
1024,gbdt,0.1117510138889295,0.4925416927806026,1.0,1.080355782239614,0.084713729819186,86,29,359,9,1,protein,1358456,40,2.632558709234465,0.8400306969744835,2.24788899155655,36.93600957933813,0,lgbm
1024,gbdt,0.1228950899357051,3.7903068307254864,1.0,0.2171698038752751,0.0633940482308173,19,24,228,9,1,protein,2000928,92,2.565136575080148,0.883218117834529,2.1320400347870074,51.9288967885077,0,lgbm
1024,gbdt,0.1486042615065459,0.0362190505674365,1.0,1.4251276791089498,0.0120447893009024,-1,4,478,9,1,protein,2267632,50,3.0578718577766906,0.9402358989299676,2.953901758116026,66.3803225941956,0,lgbm
1024,gbdt,0.0963921585385403,2.413175413439005,1.0,1.743755058619508,0.098239202929159,59,23,782,9,1,protein,5436464,73,2.362867478062993,0.7898925253690926,1.2561056716231265,136.8667201315984,0,lgbm
1024,dart,0.157019959331945,0.2611358141739365,1.0,0.4270618064838274,0.0059907658204641,23,36,611,9,1,protein,904280,16,4.314388814848761,0.854717633196742,4.324601781220339,76.48067235387862,0,lgbm
1024,gbdt,0.1318705105879314,0.0788762437402937,1.0,0.3699595163434799,0.0513319985065085,99,28,173,9,1,protein,804104,49,2.889533034205212,0.9873524961328392,2.736788148963503,23.006097884848717,0,lgbm
1024,gbdt,0.1459172128686719,0.0333341521736456,1.0,0.6759871273205085,0.0050929685445457,32,49,708,9,1,protein,4922016,73,3.0934680806354478,0.9965268864515906,2.996192606557325,141.80851989611983,0,lgbm
1024,gbdt,0.1078059814198608,0.1754446401958834,1.0,1.1992182817605197,0.0313236908172828,65,38,372,9,1,protein,2157600,61,2.72143486589096,0.8278023022621646,2.48633313709071,59.49804034736008,0,lgbm
1024,gbdt,0.146460700071519,0.0270984270841666,1.0,0.4043186781616181,0.0287267516752822,70,28,179,9,1,protein,436760,26,3.3423761123332847,0.7704595938371002,3.331479276873956,13.777240038849412,0,lgbm
1024,dart,0.1555031988885814,0.093316839933929,1.0,0.6967215094233481,0.0052491193793654,91,25,441,9,1,protein,822024,20,4.518496751469619,0.8378079275381236,4.522114606243544,52.1677221795544,0,lgbm
1024,gbdt,0.1378611691753194,0.0508205047409716,1.0,0.7324337109166164,0.0132011183349889,24,9,632,9,1,protein,2391488,40,3.0037003601566505,0.8714676175513113,2.888848785846955,70.69729510787874,0,lgbm
1024,gbdt,0.1005591946665099,0.6382536973663793,1.0,1.559472129623394,0.0972508010516747,-1,32,479,9,1,protein,2502296,55,2.4738181976129736,0.7772861037962667,1.8239521372365544,65.6399652659893,0,lgbm
1024,dart,0.1680996202239211,0.4434144718711406,1.0,0.7831476041085004,0.0393687954372508,-1,21,765,9,1,protein,4510440,62,2.8072888553351887,0.8193928907734248,2.583725028635023,213.0848225550726,0,lgbm
1024,gbdt,0.1429205879788644,0.0308612151617133,1.0,0.6750138490432709,0.0189887350147125,-1,4,324,9,1,protein,1132704,37,3.1288977249515515,0.9451629921316208,3.067359785227112,34.38849386386573,0,lgbm
1024,gbdt,0.1061574731531831,0.9653586110918148,1.0,1.9631643671619476,0.1346161912190331,76,23,253,9,1,protein,1515976,63,2.515865618451267,0.951110953486628,1.8852709561817,39.43067010957748,0,lgbm
1024,gbdt,0.1605649796545664,0.0213572604065107,1.0,0.8146560973189498,0.0065262020015911,93,3,493,9,1,protein,3711304,79,3.135950528693591,0.8261599970842384,3.0355257382394982,104.7663848446682,0,lgbm
1024,dart,0.2466973076461393,0.5084013253821255,1.0,1.9997915693600663,0.0086060462236638,-1,21,631,9,1,protein,4871320,81,3.561658814328335,0.990478428226212,3.5237478449489585,203.81187456659973,0,lgbm
1024,gbdt,0.1246623367031461,0.414758488056019,1.0,1.0829657828582475,0.0718835369364075,80,7,269,9,1,protein,1431080,56,2.660111622102076,0.9055527489396158,2.2628704157177597,40.10611702501774,0,lgbm
1024,gbdt,0.1077722041735292,0.5080527711632996,1.0,0.0380751035822231,0.1243358452239273,64,27,243,9,1,protein,779544,34,2.6776844881725643,0.7569995808938268,2.330349756204122,21.781143814325333,0,lgbm
1024,dart,0.2129231316402794,0.8398633711237149,1.0,1.049433634866773,0.0202536440342712,16,13,361,9,1,protein,1088776,32,3.665918244655854,0.8005628106104785,3.668538677341232,53.74209256004542,0,lgbm
1024,gbdt,0.1336553308079439,0.0527124495357566,1.0,0.018850228269311,0.0091313658943614,56,24,644,9,1,protein,4229792,69,2.899256899270008,0.989480987475158,2.743333494018457,118.31004029791802,0,lgbm
1024,gbdt,0.1394299722542257,0.0420891744414299,1.0,1.3166992937852091,0.0271081975686252,28,5,259,9,1,protein,1154104,47,3.013924758324176,0.9666882560519928,2.8927162038363385,33.37273856066167,0,lgbm
1024,gbdt,0.1565591703577773,0.0282278777027082,1.0,1.7057539383985307,0.0193448563757714,10,25,196,9,1,protein,986272,53,3.2282814981875934,0.7977535973558003,3.170758089581608,26.715475833043456,0,lgbm
1024,gbdt,0.1271786267848253,0.0935616656958946,1.0,1.8474283901356312,0.015176408700474,76,24,717,9,1,protein,2781960,41,2.896107737877352,0.9901824896356072,2.745772929920504,81.40718373749405,0,lgbm
1024,gbdt,0.1077773835331219,0.996656590316555,1.0,1.5321408238753722,0.0621197069360647,49,49,204,9,1,protein,1711968,88,2.614034667616279,0.9815115734358276,2.268675076676933,47.56466479692608,0,lgbm
1024,gbdt,0.1111607460537346,3.3664544876213096,1.0,0.3237255672685197,0.060331706210228,-1,31,660,9,1,protein,3257760,52,2.4928076266032453,0.9740305869109248,1.9216297388886536,87.36294242180884,0,lgbm
1024,gbdt,0.1146441987941452,0.092805240324493,1.0,1.5504366168378854,0.0144850873071708,9,39,626,9,1,protein,2667824,46,2.9462291637378284,0.7720513350245176,2.8262104417326057,70.89492258336395,0,lgbm
1024,gbdt,0.1814118911656195,0.0098826604025948,1.0,0.6505229935935424,0.0151507288225051,33,21,89,9,1,protein,763976,90,3.766732486309205,0.880821122640556,3.742394212230845,21.21754116471857,0,lgbm
1024,dart,0.1543861396744706,0.946244630216338,1.0,0.172236273888082,0.0864797243341707,43,9,320,9,1,protein,1825280,60,2.8106652723980217,0.827936849459153,2.5974435464051986,65.96984080411494,0,lgbm
1024,dart,0.2184765981697642,0.7170098158783352,1.0,1.1138457975040013,0.007134446713545,-1,30,740,9,1,protein,2444960,35,3.879301710474067,0.8811307826849906,3.876182584314993,137.39894728455693,0,lgbm
1024,gbdt,0.1481461704963616,0.0299214760357457,1.0,0.3087661899725666,0.0064644024946652,34,26,792,9,1,protein,2312640,31,3.265848311782561,0.9172876782325904,3.240590891198176,68.4147622641176,0,lgbm
1024,gbdt,0.1193408047677238,0.1025042365685218,1.0,1.6408519080933568,0.0214562562505608,-1,13,635,9,1,protein,2341880,39,2.850328253548237,0.91484218472211,2.661169146775305,64.63300907146186,0,lgbm
1024,gbdt,0.1158686720032034,1.1807169525290446,1.0,0.1546348418734842,0.023189128743306,11,43,435,9,1,protein,3027576,78,2.7444898243444102,0.9977992246803936,2.50443585239731,74.27117083687335,0,lgbm
1024,gbdt,0.1091054713881938,2.442042704916866,1.0,0.5808471289650416,0.0544985301345893,74,32,597,9,1,protein,2889480,51,2.543789982854287,0.98932154186304,2.0631888909903893,73.5910790329799,0,lgbm
1024,dart,0.2234187783505102,0.277705200268446,1.0,0.286305560168054,0.00895008384724,39,7,452,9,1,protein,1753760,41,3.916118087315144,0.7335734611015582,3.912119466955341,77.92163701169193,0,lgbm
1024,gbdt,0.105804923187919,0.3301538214235334,1.0,1.6240473867873388,0.0678708875467208,9,17,275,9,1,protein,1775192,69,2.6094056671398915,0.9286500629726204,2.2290526365519256,42.55200721044093,0,lgbm
1024,gbdt,0.1629723169482249,0.0195009710050266,1.0,1.5993428732679855,0.0203937323071096,77,5,137,9,1,protein,1083944,83,3.201907285724027,0.944228191833092,3.1223140462543344,30.26426997687668,0,lgbm
1024,dart,0.1292887628384053,0.0566108644141627,1.0,0.9149876857955554,0.1245617525587099,42,42,85,9,1,protein,656200,81,2.9700632516409384,0.8025946336439825,2.829059072126583,20.350526063703,0,lgbm
1024,gbdt,0.1101758681190819,0.3604744704550874,1.0,1.154577729399497,0.0219497978424911,92,48,753,9,1,protein,4078248,57,2.6667559486817853,0.7743588271581617,2.3667334719032285,118.86006374377756,0,lgbm
1024,dart,0.2184696334816483,6.718338933399903,1.0,0.8654401366376983,0.0292493138401266,-1,12,316,9,1,protein,2014816,67,3.2657216654459305,0.7919046726409245,3.2049541819722114,81.72571837063879,0,lgbm
1024,gbdt,0.1055425316778938,0.756578542594954,1.0,1.2883153660519877,0.0808298591631432,17,31,400,9,1,protein,1014400,27,2.7078847790309206,0.9871582124167266,2.4355207471178044,27.72169176582247,0,lgbm
1024,gbdt,0.1653172428977528,0.013982676207207,1.0,0.0952221505622585,0.0071237819444003,57,17,395,9,1,protein,812120,22,3.722646368421106,0.7103031320631784,3.738194612096404,25.74934177286923,0,lgbm
1024,dart,0.2616412727365885,0.0914639202070709,1.0,0.1672790653468654,0.0184890089413985,-1,39,186,9,1,protein,1632336,92,3.850873403726001,0.7597669246742587,3.805888194178724,51.31046633701772,0,lgbm
1024,dart,0.2260356225680445,0.7909168456821163,1.0,1.242348042881202,0.0112611872140748,88,43,653,9,1,protein,3223208,52,3.514253437556164,0.7213577367974158,3.498835678859264,155.24829575419426,0,lgbm
1024,gbdt,0.1238295054345161,0.0897506958718102,1.0,0.900061438418921,0.0525051772252899,-1,40,153,9,1,protein,1048968,72,2.775577647695008,0.999441382475481,2.575685255633534,29.96793473232537,0,lgbm
1024,gbdt,0.1020202034929204,3.1534837151638144,1.0,1.17116971756934,0.0768866614670901,-1,36,521,9,1,protein,3972104,80,2.4187045350589003,0.75483610417909,1.6599663796890811,101.26213175430894,0,lgbm
1024,gbdt,0.1344677478658082,0.0577770065974935,1.0,1.34701213042237,0.0172421884453732,66,7,445,9,1,protein,3264520,77,2.8051310495718296,0.920924477195309,2.5700527231725765,89.49982517771423,0,lgbm
1024,gbdt,0.1509665755497299,0.0362686782666516,1.0,1.936263710742558,0.030141925875016,-1,3,165,9,1,protein,1226280,78,2.939796455061648,0.9525998360099136,2.779725620792616,33.953993362374604,0,lgbm
1024,gbdt,0.0966277488802911,6.201478234856231,1.0,0.2541430217095153,0.1750644305217547,24,15,498,9,1,protein,2219088,47,2.4652559824244245,0.983959157323006,1.450000855636264,56.75215969234705,0,lgbm
1024,gbdt,0.1410676394324432,0.0395680583037658,1.0,0.8224519823285352,0.0106435837651642,-1,35,537,9,1,protein,1980456,39,3.128143361280457,0.8509740574556228,3.0710879964482123,59.31660453602672,0,lgbm
1024,gbdt,0.1468079389837534,0.034717908918261,1.0,1.9851648716848969,0.00670028742442,81,37,615,9,1,protein,3626040,62,3.088073313665227,0.9597801221933766,3.0007997350358613,101.86595037672669,0,lgbm
1024,gbdt,0.1431737626247812,0.0011581126028569,1.0,1.9455056884891224,0.0058771408457429,-1,36,39,9,1,protein,53976,15,5.169664073718572,0.9456645089964713,5.195033252976638,1.9224937660619617,0,lgbm
1024,dart,0.2053997857552189,0.6162757407622975,1.0,1.2754783402010363,0.0839440579996324,65,4,166,9,1,protein,1090288,69,3.0424893232697423,0.847880880947639,2.916833872664097,35.396910027600825,0,lgbm
1024,gbdt,0.098160354504121,18.598914123757663,1.0,0.843494541511185,0.1176822651609572,48,33,373,9,1,protein,2557288,72,2.443292447107731,0.8622376180038342,1.6876161927751243,63.0755298063159,0,lgbm
1024,gbdt,0.1055921470903226,0.5827786551487681,1.0,0.9142486296429492,0.0463278897351663,43,45,461,9,1,protein,1832936,42,2.6697868223938586,0.8610422313332822,2.3856357113541407,48.58603171445429,0,lgbm
1024,gbdt,0.1597310974283235,0.0263114295947717,1.0,1.0995312921343368,0.0090497232519124,78,28,459,9,1,protein,1604664,37,3.2900630498135635,0.7525235421831814,3.2618093976909392,47.41180972661823,0,lgbm
1024,gbdt,0.1022751944171329,4.174112331230602,1.0,0.4976368644745885,0.1936959866552884,94,21,204,9,1,protein,889440,46,2.5604686267870367,0.8990554486710701,1.9982456903641592,23.23885143827647,0,lgbm
1024,gbdt,0.1209916415988566,0.1249841106022507,1.0,1.8068226127964715,0.0196090186566263,97,25,487,9,1,protein,4180408,90,2.665262830809866,0.8769364279443409,2.366665853039398,109.47104026563466,0,lgbm
1024,gbdt,0.1138397777286783,0.3646899026891353,1.0,0.1658237107774796,0.0525321804889777,16,3,589,9,1,protein,1550248,28,2.75012599474495,0.8650888626626105,2.4302667754302645,43.54668286815286,0,lgbm
1024,gbdt,0.1414802418495934,0.0654756921173684,1.0,0.2011766817668778,0.0176796608188195,31,25,601,9,1,protein,831784,15,3.309182004536834,0.9778775839649368,3.295342874210927,25.921152289956808,0,lgbm
1024,dart,0.1958845342707994,4.383849929283226,1.0,1.8329809776496644,0.021033138520207,-1,27,782,9,1,protein,5886896,79,2.947746830930135,0.9548439027299862,2.807637851716955,243.8820565836504,0,lgbm
1024,gbdt,0.0986374195131911,12.004311151762463,1.0,0.3842261479760978,0.1269430720743009,-1,27,593,9,1,protein,2585480,46,2.4222885009178565,0.9556409343100628,1.6156058502571533,65.32899611350149,0,lgbm
1024,gbdt,0.1219054536439941,0.3407671401223598,1.0,1.3533009954983075,0.0941132344897158,56,32,187,9,1,protein,312664,18,3.0507239753491158,0.9100787807985492,2.970837453768372,9.271204806864262,0,lgbm
1024,gbdt,0.1724118193643106,0.0166766917577145,1.0,0.2742090822175356,0.0054857858101247,52,22,480,9,1,protein,1954560,43,3.493030935976676,0.8271623398157648,3.47935374288614,57.21581041626632,0,lgbm
1024,gbdt,0.1138874686799018,0.421783880382748,1.0,1.7114929833552843,0.0210506082769631,12,20,739,9,1,protein,5514616,79,2.6146707772572446,0.9386797769030162,2.228419210183918,136.67202390078455,0,lgbm
1024,gbdt,0.1742097826350047,0.0102758844084627,1.0,1.6584070992417652,0.0215763549776646,58,8,76,9,1,protein,426208,59,3.740758248070288,0.7628091811244858,3.730624791857204,12.77995162177831,0,lgbm
1024,gbdt,0.1476614054446887,0.0371520175212508,1.0,0.3718427323592184,0.006368187165408,-1,9,729,9,1,protein,5977800,86,2.9238188623195183,0.9326700904968448,2.751100903272893,166.2509257849306,0,lgbm
1024,gbdt,0.1520932266420752,0.0351968966944192,1.0,0.6035799901508425,0.0229064253255188,33,18,183,9,1,protein,1447896,83,2.969247864343255,0.8449010201920397,2.829527979389832,39.56152806151658,0,lgbm
1024,gbdt,0.1469502224765771,0.0329933176842132,1.0,1.9513217673362109,0.0094593312130151,-1,48,435,9,1,protein,2063640,50,3.175266352167981,0.96108090571965,3.117009652315619,58.26233703177422,0,lgbm
1024,gbdt,0.1620912596640543,0.0024022947915867,1.0,0.4753304983341349,0.0076556706443833,-1,44,54,9,1,protein,209520,41,4.831547039571627,0.7050137494259607,4.852410242851639,6.241852714680135,0,lgbm
1024,gbdt,0.1572731665907672,0.0294566547543143,1.0,0.6606498127729032,0.0086949187090623,72,9,428,9,1,protein,3879392,95,2.9837929994195487,0.7202418848472688,2.8299989016383464,106.23628666438162,0,lgbm
1024,gbdt,0.1710857184793579,0.0173827741418694,1.0,1.0461550649198317,0.0057472987985864,-1,35,378,9,1,protein,2664144,74,3.437835414428012,0.7649897223290042,3.393497560460728,74.07489337865263,0,lgbm
1024,gbdt,0.1245266596130463,0.1169590964156547,1.0,1.2964445546776626,0.0774807882228379,-1,36,125,9,1,protein,545000,46,2.882108389306977,0.8071314330268529,2.723789600825935,14.922201408073306,0,lgbm
1024,gbdt,0.1404924236524286,0.0415368634661346,1.0,1.694817070719036,0.0404225264988449,69,3,170,9,1,protein,904400,56,2.959702230155317,0.8586873911124092,2.806339138359688,25.32000298704952,0,lgbm
1024,gbdt,0.1559840459848497,0.0144905734795155,1.0,0.6160776983696874,0.0087344598515286,30,5,449,9,1,protein,793832,19,3.6111353581690784,0.7788035039537683,3.6262767413413903,25.14591332897544,0,lgbm
1024,gbdt,0.0902471094008041,2.9291324263043736,1.0,0.5175369438259769,0.0586065723414544,12,40,735,9,1,protein,5787384,98,2.430246206325024,0.7405355235612957,1.6610131066832112,132.9815688058734,0,lgbm
1024,gbdt,0.1395285781674843,0.0615163036020708,1.0,1.7815247266345686,0.169502974742643,39,11,40,9,1,protein,281920,74,2.840351088332973,0.7232992799024758,2.637774638674294,7.68395200651139,0,lgbm
1024,gbdt,0.1598942659822551,0.0018741526901038,1.0,0.860962812686717,0.0146755904166389,93,10,21,9,1,protein,141960,71,4.905911326065953,0.7910982740202595,4.921347483422817,4.053427450358868,0,lgbm
1024,dart,0.2919386084567778,0.0586579423503446,1.0,1.8980293377912656,0.0079639174378426,65,13,253,9,1,protein,2001736,83,4.400545601862319,0.7904776738197309,4.367079234545278,66.22133077308536,0,lgbm
1024,gbdt,0.1051409569658248,2.243070350299506,1.0,1.7356610029956203,0.0872790591928996,98,1,400,9,1,protein,1475200,39,2.6204740961536666,0.995745619366611,2.164589848833076,40.39389942586422,0,lgbm
1024,gbdt,0.1794922591983389,0.0044255353258038,1.0,1.7176362027779573,0.0086096722680869,11,44,69,9,1,protein,499560,76,4.501706133964114,0.7940651999568533,4.510021447077815,13.793308421969414,0,lgbm
1024,gbdt,0.1077233840954541,1.018155270600677,1.0,0.9551847349110169,0.0381872607771095,-1,35,569,9,1,protein,4392680,81,2.51189195187843,0.7425752643795884,2.001903210767481,108.68208515178412,0,lgbm
1024,dart,0.1899197134205931,0.0032316213757975,1.0,1.5427236200171242,0.0343274820812637,85,21,69,9,1,protein,254472,39,3.97009274848138,0.7582858952502728,3.9736918442538496,8.12608668487519,0,lgbm
1024,gbdt,0.1742090334848955,0.0023371609927839,1.0,0.7376046749947212,0.0067043501244788,95,12,55,9,1,protein,472120,90,4.786137217103033,0.745507697893068,4.794587245566581,13.204834272153676,0,lgbm
1024,gbdt,0.1106784644243947,0.2861653733969745,1.0,0.3885852022657712,0.0343157600539482,-1,26,416,9,1,protein,3730688,94,2.5449978702090768,0.7679021664994724,2.111074774426239,95.58914079423994,0,lgbm
1024,gbdt,0.1278890584708589,0.1333585775053602,1.0,0.6564180359924907,0.019561827328418,19,18,678,9,1,protein,3021168,47,2.7908777995631877,0.8148671575140487,2.5641687230855776,82.54996407497674,0,lgbm
1024,gbdt,0.1340204281454533,0.0534434769609822,1.0,0.9075303258483548,0.0161935586763827,97,18,450,9,1,protein,2307600,54,2.93484233797743,0.96394267349849,2.7876350063505475,64.56378135085106,0,lgbm
1024,gbdt,0.1644082158501178,0.0209632848355635,1.0,1.8186203191056023,0.0280966739837127,63,42,121,9,1,protein,330088,29,3.4929488886768123,0.7675228597905372,3.493024543160346,10.215202221646903,0,lgbm
1024,gbdt,0.1067994827078901,0.2387337836689269,1.0,0.8982904653402914,0.0542240648388577,89,47,230,9,1,protein,1356080,62,2.7111751984037364,0.9860960608028412,2.4533156843291373,35.774093019776046,0,lgbm
1024,gbdt,0.1073410738477222,1.3928127997216484,1.0,0.2908545898079533,0.0866200765877104,-1,34,489,9,1,protein,1850376,40,2.5638234953631915,0.8156228407333579,2.077212629153062,48.268413530662656,0,lgbm
1024,gbdt,0.1761437165280368,0.0102243562067937,1.0,1.919328234903507,0.0067252076534388,81,34,225,9,1,protein,1240200,58,3.823651421484592,0.8830468897755333,3.8170992775154655,35.953363260254264,0,lgbm
1024,dart,0.2103319880371804,0.2478475579888787,1.0,1.5316766533103918,0.064410411619878,67,6,129,9,1,protein,463368,38,3.489666559802488,0.7995564406353225,3.467184609984064,16.315138953737915,0,lgbm
1024,gbdt,0.1226334093254263,0.1563989502973244,1.0,1.824196758482436,0.0139297389960452,5,25,780,9,1,protein,1911936,30,3.195228952479772,0.8156736890951796,3.140396400562889,45.310067157261074,0,lgbm
1024,gbdt,0.1609845357193547,0.0046766146257009,1.0,1.8212806252097644,0.0381730214857916,-1,18,24,9,1,protein,47040,21,4.4919285347349325,0.9838331888939704,4.523185127456747,1.6125496989116073,0,lgbm
1024,gbdt,0.1141298955886076,0.100598229986108,1.0,1.0809866911546278,0.0800164696204203,5,31,135,9,1,protein,334680,44,3.180595612416441,0.8122769504497387,3.1234632906257214,7.933333338238299,0,lgbm
1024,dart,0.2022465580132019,2.9883421060534485,1.0,0.8405820314502603,0.041144108432487,12,18,247,9,1,protein,650104,28,3.5123137439875736,0.7941877508206382,3.5068202557229515,28.07056358642876,0,lgbm
1024,dart,0.2533326909829118,1.090459861210911,1.0,1.1597001730377845,0.022014915840375,31,42,253,9,1,protein,1661704,69,3.5751133363964915,0.9349584072685784,3.543188855553993,57.86806160584092,0,lgbm
1024,dart,0.1887121038756213,3.09506082134274,1.0,0.6381228156537511,0.0172393435531278,-1,34,528,9,1,protein,1237632,25,3.613777005725878,0.7940585141465003,3.619240373914002,70.78694412112236,0,lgbm
1024,gbdt,0.1645995806603508,0.0092343280943163,1.0,1.1109481235053442,0.0055426821677874,-1,15,315,9,1,protein,617400,21,4.058509013532873,0.7889881969101862,4.085963435430954,20.087954278104007,0,lgbm
1024,gbdt,0.1209321923354953,0.159997356486581,1.0,0.6035940203939592,0.018432800569709,80,6,799,9,1,protein,5324536,70,2.6636518349209704,0.830562125232347,2.2752548784204856,143.57507413066924,0,lgbm
1024,gbdt,0.1166426584371534,0.3529365287105023,1.0,0.4761362755371987,0.0360086204089918,59,29,771,9,1,protein,1807224,25,2.7914974822835537,0.966450163437193,2.5587266963938298,50.84170534275472,0,lgbm
1024,gbdt,0.1164662377682273,0.0739716755250853,1.0,1.825711279363388,0.0120121255384962,-1,45,553,9,1,protein,4269160,81,2.8002037510571096,0.9345271331237014,2.61392732115408,114.46923496294768,0,lgbm
1024,gbdt,0.1246617754243869,0.0906133156452614,1.0,0.0419019312653874,0.0453382952558282,17,13,243,9,1,protein,1222776,53,2.803883447702139,0.8298079500293284,2.57808312090564,33.70261629298329,0,lgbm
