batch_size,best_rmse_results,body_dropout,confidence_gate_kendall_results,confidence_gate_spread_results,confidence_std_kendall_results,confidence_std_spread_results,epoch,layers_body,layers_router,load_distribution_lambda,lr,n_citizens,n_input,n_output,name,nbytes_results,power_entropy_results,rmse_results,router_dropout,speaker_entropy_results,specialization_lambda,train_time_results,verbose,width_body,width_router,alg
1024,2.2693687356769563,0.39122201048539,0.3326365047831425,0.21115702,-0.0777669187477757,0.20946413,81,5,2,0.9436406350955748,0.0040475252994778,4,9,1,protein,3302680,0.4121304750442505,0.9288559,0.1042523889198025,0.4954228222370148,0.1087858111439299,36.85711149685085,0,161,626,moe
1024,2.016292874747181,0.0927031034974411,0.2078582593383906,0.108612284,-0.1659441716427799,0.39902142,146,7,8,0.5297226568711562,0.0012436324219663,18,9,1,protein,16743672,0.3131362676620483,0.90775293,0.1761137938814022,0.2377953380346298,0.2135567868330377,179.582277296111,0,107,643,moe
1024,2.3699753383736804,0.2638549364737096,-0.0318544674735068,0.26515365,-0.1754615094309087,0.15679036,92,4,2,0.0,0.0032492814554797,3,9,1,protein,331412,0.4726969063282012,0.9734904,0.1160271226093035,0.4624967098236084,0.6902678263316224,36.61536680534482,0,79,146,moe
1024,2.1684589286120985,0.2546829703222346,0.0002368706749319,0.04427883,-0.0011137052674171,0.12034056,56,7,6,0.1220832596978515,0.001515959747071,46,9,1,protein,10998528,0.2062420904636383,1.4154358,0.1221331494448651,0.3575428128242492,0.5360029123039459,146.334889607504,0,86,352,moe
1024,2.869085004514084,0.39072736722618,0.0061584461962444,0.00030488067,-0.1349666260540889,2.791421,118,4,8,0.8584823075227321,0.0002091561046898,4,9,1,protein,6907848,0.0023059866856783,1.0203571,0.0661267052744453,8.599133138886829e-08,0.2901044174248441,54.773828003555536,0,209,411,moe
1024,1.8822759947488783,0.0510141391303491,-0.0856547855993165,0.15315403,-0.0156373576229061,0.8442883,181,3,4,0.6525077961401825,0.0012116368909401,7,9,1,protein,5352380,0.3980957269668579,3.8214886,0.269945631880601,0.3606429457664489,0.819946375169781,90.09769987687469,0,297,156,moe
1024,2.252942602414436,0.0906600861683021,-0.0475388080883813,0.07446665,-0.0404983709683859,0.4728287,66,7,1,0.5754855872162452,0.0047133742381378,10,9,1,protein,9133240,0.719025993347168,1.3892695,0.3951427630924837,0.2784148275852203,0.1712302112981391,52.67713242582977,0,193,777,moe
1024,2.6578529942365647,0.1065645082483203,0.2430287681417204,0.1600113,0.104612567432066,0.3176442,51,7,1,0.134859472770101,0.0038510614669533,13,9,1,protein,172116,0.5553297877311707,0.85984725,0.348997058819271,0.1848700106143951,0.0,47.77952237986028,0,20,321,moe
1024,1.6288676953744126,0.0307247259374234,0.1672825303123538,0.076308,-0.0203679209350638,0.13989864,173,5,4,0.2778756678094647,0.0014032600124756,31,9,1,protein,4514420,0.1518838554620742,0.9378322,0.0125384959735725,0.2359108626842498,0.2586330378946342,287.3934673648328,0,72,381,moe
1024,1.8639340834840012,0.0,0.0845383709796232,0.13338743,0.002207799434275,0.3446186,187,5,3,0.0,0.0029903292612313,9,9,1,protein,3369608,0.5113270282745361,2.498879,0.0582664408041106,5.425449245421987e-08,0.0,112.46471473574638,0,88,520,moe
